t;u;ref_dx;ref_psi;dx;theta;psi
28.0827;-6;0.0000;1.5708;0.2997;-0.1094;1.5302
28.0857;-12;0.0000;1.5708;0.2621;-0.1183;1.5304
28.0887;-10;0.0000;1.5708;0.1871;-0.1250;1.5310
28.0917;8;0.0000;1.5708;0.0375;-0.1203;1.5305
28.0947;-14;0.0000;1.5708;-0.0561;-0.1255;1.5311
28.0977;7;0.0000;1.5708;-0.0654;-0.1196;1.5300
28.1024;12;0.0000;1.5708;-0.0140;-0.1125;1.5280
28.1057;7;0.0000;1.5708;0.0304;-0.1085;1.5278
28.1087;5;0.0000;1.5708;0.1274;-0.1070;1.5269
28.1117;0;0.0000;1.5708;0.2320;-0.1096;1.5267
28.1147;13;0.0000;1.5708;0.3030;-0.1070;1.5263
28.1177;-5;0.0000;1.5708;0.2824;-0.1131;1.5256
28.1207;-9;0.0000;1.5708;0.2721;-0.1211;1.5277
28.1237;-13;0.0000;1.5708;0.2109;-0.1296;1.5279
28.1267;-10;0.0000;1.5708;0.1241;-0.1356;1.5282
28.1298;-2;0.0000;1.5708;-0.0127;-0.1355;1.5296
28.1334;-6;0.0000;1.5708;-0.1186;-0.1355;1.5297
28.1374;4;0.0000;1.5708;-0.1341;-0.1303;1.5311
28.1400;6;0.0000;1.5708;-0.0857;-0.1247;1.5293
28.1427;10;0.0000;1.5708;-0.0429;-0.1180;1.5308
28.1457;6;0.0000;1.5708;0.0347;-0.1143;1.5307
28.1487;-1;0.0000;1.5708;0.1295;-0.1161;1.5318
28.1517;1;0.0000;1.5708;0.1956;-0.1177;1.5329
28.1547;-4;0.0000;1.5708;0.2287;-0.1226;1.5321
28.1594;-5;0.0000;1.5708;0.2453;-0.1282;1.5327
28.1632;-9;0.0000;1.5708;0.1226;-0.1336;1.5331
28.1658;-8;0.0000;1.5708;0.0052;-0.1365;1.5345
28.1687;0;0.0000;1.5708;-0.0722;-0.1345;1.5359
28.1717;0;0.0000;1.5708;-0.1483;-0.1314;1.5355
28.1747;2;0.0000;1.5708;-0.1489;-0.1268;1.5374
28.1777;8;0.0000;1.5708;-0.1306;-0.1198;1.5366
28.1807;8;0.0000;1.5708;-0.0840;-0.1134;1.5381
28.1837;8;0.0000;1.5708;0.0141;-0.1089;1.5379
28.1884;16;0.0000;1.5708;0.1754;-0.1028;1.5391
28.1917;-5;0.0000;1.5708;0.2560;-0.1085;1.5394
28.1947;-4;0.0000;1.5708;0.2776;-0.1140;1.5407
28.1977;-10;0.0000;1.5708;0.2323;-0.1216;1.5429
28.2007;-10;0.0000;1.5708;0.1349;-0.1278;1.5433
28.2037;7;0.0000;1.5708;0.0300;-0.1235;1.5440
28.2067;-11;0.0000;1.5708;-0.0785;-0.1268;1.5459
28.2097;3;0.0000;1.5708;-0.0953;-0.1228;1.5444
28.2127;-4;0.0000;1.5708;-0.0664;-0.1233;1.5460
28.2168;0;0.0000;1.5708;-0.0145;-0.1223;1.5448
28.2209;12;0.0000;1.5708;-0.0072;-0.1154;1.5448
28.2237;1;0.0000;1.5708;-0.0410;-0.1131;1.5437
28.2267;-5;0.0000;1.5708;0.0169;-0.1155;1.5442
28.2297;4;0.0000;1.5708;0.0646;-0.1136;1.5454
28.2327;5;0.0000;1.5708;0.0510;-0.1110;1.5451
28.2357;2;0.0000;1.5708;0.0255;-0.1096;1.5451
28.2387;-2;0.0000;1.5708;0.0501;-0.1109;1.5457
28.2417;-1;0.0000;1.5708;0.0625;-0.1121;1.5454
28.2447;-4;0.0000;1.5708;0.0686;-0.1146;1.5445
28.2478;-5;0.0000;1.5708;0.0530;-0.1173;1.5436
28.2531;-2;0.0000;1.5708;0.0078;-0.1181;1.5421
28.2560;-1;0.0000;1.5708;-0.0522;-0.1172;1.5407
28.2587;-10;0.0000;1.5708;-0.1009;-0.1199;1.5398
28.2617;2;0.0000;1.5708;-0.1066;-0.1162;1.5390
28.2647;0;0.0000;1.5708;-0.1281;-0.1138;1.5382
28.2677;15;0.0000;1.5708;-0.1201;-0.1040;1.5385
28.2707;4;0.0000;1.5708;-0.0788;-0.1001;1.5390
28.2737;5;0.0000;1.5708;-0.0207;-0.0969;1.5392
28.2784;9;0.0000;1.5708;0.1205;-0.0938;1.5394
28.2819;-3;0.0000;1.5708;0.1538;-0.0976;1.5382
28.2847;-8;0.0000;1.5708;0.1891;-0.1040;1.5393
28.2877;-8;0.0000;1.5708;0.1320;-0.1096;1.5384
28.2907;-12;0.0000;1.5708;0.0660;-0.1162;1.5396
28.2937;13;0.0000;1.5708;-0.0605;-0.1080;1.5385
28.2967;-22;0.0000;1.5708;-0.1425;-0.1164;1.5386
28.2997;1;0.0000;1.5708;-0.1647;-0.1126;1.5389
28.3027;-2;0.0000;1.5708;-0.1385;-0.1110;1.5393
28.3058;-18;0.0000;1.5708;-0.0879;-0.1180;1.5387
28.3112;12;0.0000;1.5708;-0.0440;-0.1106;1.5398
28.3139;-6;0.0000;1.5708;-0.0407;-0.1125;1.5401
28.3167;-8;0.0000;1.5708;-0.0390;-0.1155;1.5413
28.3197;1;0.0000;1.5708;-0.0382;-0.1132;1.5409
28.3227;2;0.0000;1.5708;-0.0939;-0.1100;1.5412
28.3257;1;0.0000;1.5708;-0.1217;-0.1068;1.5420
28.3287;3;0.0000;1.5708;-0.1357;-0.1026;1.5414
28.3317;2;0.0000;1.5708;-0.1240;-0.0991;1.5416
28.3348;2;0.0000;1.5708;-0.0994;-0.0960;1.5409
28.3402;3;0.0000;1.5708;-0.0684;-0.0928;1.5404
28.3429;-1;0.0000;1.5708;-0.0342;-0.0925;1.5404
28.3457;0;0.0000;1.5708;-0.0171;-0.0920;1.5402
28.3487;1;0.0000;1.5708;-0.0085;-0.0906;1.5398
28.3517;-4;0.0000;1.5708;-0.0043;-0.0923;1.5401
28.3547;-8;0.0000;1.5708;-0.0021;-0.0959;1.5409
28.3577;-9;0.0000;1.5708;-0.0385;-0.0996;1.5416
28.3607;-11;0.0000;1.5708;-0.1128;-0.1030;1.5427
28.3654;-14;0.0000;1.5708;-0.2995;-0.1047;1.5433
28.3692;6;0.0000;1.5708;-0.3367;-0.0961;1.5441
28.3718;6;0.0000;1.5708;-0.2993;-0.0878;1.5439
28.3747;13;0.0000;1.5708;-0.2431;-0.0776;1.5433
28.3777;12;0.0000;1.5708;-0.1403;-0.0695;1.5428
28.3807;3;0.0000;1.5708;-0.0140;-0.0675;1.5443
28.3837;5;0.0000;1.5708;0.0865;-0.0663;1.5450
28.3867;-8;0.0000;1.5708;0.0994;-0.0721;1.5445
28.3897;19;0.0000;1.5708;0.0871;-0.0641;1.5452
28.3945;-10;0.0000;1.5708;0.0061;-0.0695;1.5466
28.3979;8;0.0000;1.5708;-0.0343;-0.0652;1.5483
28.4007;-1;0.0000;1.5708;-0.0546;-0.0655;1.5510
28.4037;6;0.0000;1.5708;-0.0273;-0.0623;1.5522
28.4067;-12;0.0000;1.5708;0.0051;-0.0686;1.5542
28.4097;-10;0.0000;1.5708;0.0212;-0.0743;1.5561
28.4127;-9;0.0000;1.5708;0.0480;-0.0798;1.5570
28.4157;-3;0.0000;1.5708;-0.0134;-0.0809;1.5583
28.4187;-6;0.0000;1.5708;-0.1002;-0.0822;1.5595
28.4218;3;0.0000;1.5708;-0.1623;-0.0780;1.5605
28.4264;-1;0.0000;1.5708;-0.2307;-0.0751;1.5617
28.4291;12;0.0000;1.5708;-0.1528;-0.0669;1.5615
28.4317;11;0.0000;1.5708;-0.1138;-0.0600;1.5623
28.4347;0;0.0000;1.5708;-0.0569;-0.0598;1.5631
28.4377;3;0.0000;1.5708;0.0277;-0.0588;1.5643
28.4407;9;0.0000;1.5708;0.0699;-0.0554;1.5654
28.4437;-6;0.0000;1.5708;0.1098;-0.0608;1.5659
28.4467;-6;0.0000;1.5708;0.0736;-0.0653;1.5682
28.4497;-12;0.0000;1.5708;0.0181;-0.0715;1.5689
28.4544;8;0.0000;1.5708;-0.1405;-0.0652;1.5693
28.4582;-9;0.0000;1.5708;-0.2386;-0.0665;1.5703
28.4608;8;0.0000;1.5708;-0.2315;-0.0590;1.5693
28.4637;2;0.0000;1.5708;-0.1905;-0.0552;1.5705
28.4667;13;0.0000;1.5708;-0.0953;-0.0478;1.5689
28.4697;4;0.0000;1.5708;-0.0289;-0.0456;1.5693
28.4727;0;0.0000;1.5708;0.0416;-0.0472;1.5692
28.4757;0;0.0000;1.5708;0.1143;-0.0492;1.5690
28.4787;-8;0.0000;1.5708;0.1133;-0.0557;1.5690
28.4828;-7;0.0000;1.5708;0.0753;-0.0606;1.5704
28.4865;-11;0.0000;1.5708;0.0003;-0.0666;1.5700
28.4892;2;0.0000;1.5708;-0.0934;-0.0640;1.5709
28.4918;-1;0.0000;1.5708;-0.1776;-0.0621;1.5726
28.4947;-2;0.0000;1.5708;-0.2197;-0.0603;1.5728
28.4977;2;0.0000;1.5708;-0.2033;-0.0564;1.5734
28.5007;9;0.0000;1.5708;-0.1391;-0.0499;1.5726
28.5037;8;0.0000;1.5708;-0.1069;-0.0447;1.5721
28.5067;3;0.0000;1.5708;-0.0348;-0.0433;1.5730
28.5108;0;0.0000;1.5708;0.0948;-0.0454;1.5727
28.5145;-9;0.0000;1.5708;0.1596;-0.0527;1.5723
28.5171;-5;0.0000;1.5708;0.0985;-0.0573;1.5744
28.5198;-10;0.0000;1.5708;0.0493;-0.0634;1.5759
28.5227;-15;0.0000;1.5708;-0.0502;-0.0701;1.5754
28.5257;8;0.0000;1.5708;-0.1373;-0.0637;1.5765
28.5287;-3;0.0000;1.5708;-0.2370;-0.0620;1.5772
28.5317;6;0.0000;1.5708;-0.2120;-0.0559;1.5768
28.5347;-2;0.0000;1.5708;-0.1434;-0.0553;1.5776
28.5387;5;0.0000;1.5708;-0.0343;-0.0524;1.5780
28.5425;0;0.0000;1.5708;0.0576;-0.0538;1.5786
28.5452;2;0.0000;1.5708;0.0662;-0.0538;1.5777
28.5478;-8;0.0000;1.5708;0.0892;-0.0594;1.5784
28.5507;-9;0.0000;1.5708;0.0633;-0.0650;1.5780
28.5537;-6;0.0000;1.5708;-0.0057;-0.0682;1.5807
28.5567;-13;0.0000;1.5708;-0.0777;-0.0734;1.5806
28.5597;-8;0.0000;1.5708;-0.1697;-0.0749;1.5824
28.5627;-9;0.0000;1.5708;-0.2532;-0.0754;1.5833
28.5667;7;0.0000;1.5708;-0.3510;-0.0663;1.5848
28.5706;4;0.0000;1.5708;-0.3625;-0.0587;1.5823
28.5732;15;0.0000;1.5708;-0.2747;-0.0472;1.5834
28.5758;13;0.0000;1.5708;-0.1561;-0.0386;1.5833
28.5787;0;0.0000;1.5708;-0.0593;-0.0383;1.5840
28.5817;10;0.0000;1.5708;0.0077;-0.0341;1.5842
28.5847;-1;0.0000;1.5708;0.0600;-0.0364;1.5844
28.5877;-2;0.0000;1.5708;0.0300;-0.0389;1.5865
28.5907;-9;0.0000;1.5708;-0.0037;-0.0442;1.5888
28.5947;-9;0.0000;1.5708;-0.0767;-0.0481;1.5901
28.5998;-4;0.0000;1.5708;-0.1692;-0.0482;1.5917
28.6027;-10;0.0000;1.5708;-0.2342;-0.0502;1.5917
28.6057;2;0.0000;1.5708;-0.2854;-0.0451;1.5929
28.6087;-1;0.0000;1.5708;-0.2736;-0.0421;1.5930
28.6117;2;0.0000;1.5708;-0.2677;-0.0372;1.5939
28.6147;14;0.0000;1.5708;-0.2086;-0.0277;1.5936
28.6177;3;0.0000;1.5708;-0.1417;-0.0247;1.5940
28.6207;1;0.0000;1.5708;-0.0709;-0.0236;1.5949
28.6247;12;0.0000;1.5708;0.0020;-0.0186;1.5953
28.6286;-6;0.0000;1.5708;0.0010;-0.0228;1.5964
28.6312;-4;0.0000;1.5708;0.0005;-0.0260;1.5981
28.6338;-8;0.0000;1.5708;-0.0185;-0.0305;1.5998
28.6367;-9;0.0000;1.5708;-0.0653;-0.0349;1.6015
28.6397;-7;0.0000;1.5708;-0.1449;-0.0371;1.6025
28.6427;-2;0.0000;1.5708;-0.2407;-0.0354;1.6040
28.6457;0;0.0000;1.5708;-0.3074;-0.0316;1.6055
28.6487;4;0.0000;1.5708;-0.3033;-0.0255;1.6059
28.6517;9;0.0000;1.5708;-0.2825;-0.0173;1.6056
28.6557;3;0.0000;1.5708;-0.2161;-0.0134;1.6056
28.6608;0;0.0000;1.5708;-0.0706;-0.0136;1.6063
28.6637;6;0.0000;1.5708;0.0395;-0.0121;1.6064
28.6667;0;0.0000;1.5708;0.0384;-0.0138;1.6061
28.6697;-4;0.0000;1.5708;0.0192;-0.0174;1.6096
28.6727;-10;0.0000;1.5708;0.0096;-0.0235;1.6101
28.6757;-9;0.0000;1.5708;-0.0326;-0.0283;1.6111
28.6787;-12;0.0000;1.5708;-0.1098;-0.0332;1.6132
28.6817;-2;0.0000;1.5708;-0.1671;-0.0324;1.6133
28.6848;-3;0.0000;1.5708;-0.2705;-0.0306;1.6137
28.6898;3;0.0000;1.5708;-0.3410;-0.0244;1.6138
28.6927;5;0.0000;1.5708;-0.2453;-0.0186;1.6135
28.6957;14;0.0000;1.5708;-0.1974;-0.0096;1.6131
28.6987;1;0.0000;1.5708;-0.0800;-0.0087;1.6134
28.7017;6;0.0000;1.5708;-0.0026;-0.0064;1.6143
28.7047;7;0.0000;1.5708;0.0735;-0.0051;1.6140
28.7077;0;0.0000;1.5708;0.0928;-0.0072;1.6145
28.7107;-6;0.0000;1.5708;0.1025;-0.0128;1.6169
28.7154;-10;0.0000;1.5708;0.0513;-0.0193;1.6179
28.7188;-11;0.0000;1.5708;-0.0492;-0.0248;1.6186
28.7217;-9;0.0000;1.5708;-0.0994;-0.0284;1.6195
28.7247;-8;0.0000;1.5708;-0.1993;-0.0302;1.6196
28.7277;4;0.0000;1.5708;-0.2492;-0.0247;1.6194
28.7307;4;0.0000;1.5708;-0.2742;-0.0192;1.6200
28.7337;5;0.0000;1.5708;-0.2306;-0.0138;1.6208
28.7367;11;0.0000;1.5708;-0.1527;-0.0068;1.6198
28.7397;2;0.0000;1.5708;-0.0763;-0.0056;1.6194
28.7444;8;0.0000;1.5708;0.0740;-0.0038;1.6192
28.7477;-5;0.0000;1.5708;0.1118;-0.0091;1.6179
28.7507;0;0.0000;1.5708;0.0933;-0.0113;1.6192
28.7537;-9;0.0000;1.5708;0.0653;-0.0178;1.6202
28.7567;-10;0.0000;1.5708;-0.0047;-0.0236;1.6210
28.7597;3;0.0000;1.5708;-0.0585;-0.0216;1.6211
28.7627;0;0.0000;1.5708;-0.1414;-0.0207;1.6217
28.7657;-6;0.0000;1.5708;-0.1829;-0.0216;1.6221
28.7687;-1;0.0000;1.5708;-0.1475;-0.0205;1.6217
28.7718;-3;0.0000;1.5708;-0.1486;-0.0207;1.6217
28.7766;14;0.0000;1.5708;-0.1491;-0.0122;1.6215
28.7793;0;0.0000;1.5708;-0.1119;-0.0115;1.6208
28.7819;1;0.0000;1.5708;-0.0560;-0.0109;1.6204
28.7847;6;0.0000;1.5708;-0.0093;-0.0084;1.6202
28.7877;5;0.0000;1.5708;0.0140;-0.0069;1.6197
28.7907;0;0.0000;1.5708;0.0444;-0.0089;1.6193
28.7937;0;0.0000;1.5708;0.0783;-0.0112;1.6188
28.7967;-7;0.0000;1.5708;0.0392;-0.0163;1.6188
28.8014;15;0.0000;1.5708;0.0196;-0.0099;1.6176
28.8049;-15;0.0000;1.5708;-0.0650;-0.0174;1.6172
28.8077;-1;0.0000;1.5708;-0.0886;-0.0174;1.6168
28.8107;0;0.0000;1.5708;-0.1004;-0.0168;1.6162
28.8137;-11;0.0000;1.5708;-0.1250;-0.0211;1.6161
28.8167;-8;0.0000;1.5708;-0.0999;-0.0244;1.6159
28.8197;10;0.0000;1.5708;-0.1060;-0.0182;1.6157
28.8227;15;0.0000;1.5708;-0.1278;-0.0095;1.6151
28.8257;14;0.0000;1.5708;-0.1200;-0.0018;1.6151
28.8304;1;0.0000;1.5708;0.0335;-0.0024;1.6151
28.8342;10;0.0000;1.5708;0.1289;-0.0004;1.6146
28.8368;-4;0.0000;1.5708;0.1580;-0.0061;1.6138
28.8397;-5;0.0000;1.5708;0.1164;-0.0112;1.6137
28.8427;-11;0.0000;1.5708;0.0769;-0.0186;1.6144
28.8457;-10;0.0000;1.5708;0.0011;-0.0246;1.6129
28.8487;12;0.0000;1.5708;-0.0743;-0.0180;1.6123
28.8517;-5;0.0000;1.5708;-0.1680;-0.0186;1.6127
28.8547;9;0.0000;1.5708;-0.1775;-0.0122;1.6109
28.8577;-12;0.0000;1.5708;-0.1075;-0.0174;1.6113
28.8624;8;0.0000;1.5708;0.0024;-0.0138;1.6106
28.8659;4;0.0000;1.5708;0.0386;-0.0128;1.6106
28.8687;11;0.0000;1.5708;0.0193;-0.0085;1.6089
28.8717;0;0.0000;1.5708;0.0657;-0.0105;1.6076
28.8747;0;0.0000;1.5708;0.0890;-0.0125;1.6068
28.8777;0;0.0000;1.5708;0.1006;-0.0146;1.6071
28.8807;-7;0.0000;1.5708;0.0877;-0.0203;1.6084
28.8837;-10;0.0000;1.5708;0.0439;-0.0267;1.6076
28.8867;-1;0.0000;1.5708;0.0219;-0.0283;1.6079
28.8914;-1;0.0000;1.5708;-0.1574;-0.0272;1.6064
28.8947;2;0.0000;1.5708;-0.1909;-0.0236;1.6064
28.8977;5;0.0000;1.5708;-0.1702;-0.0190;1.6063
28.9007;10;0.0000;1.5708;-0.1225;-0.0127;1.6063
28.9037;14;0.0000;1.5708;-0.0426;-0.0059;1.6067
28.9067;4;0.0000;1.5708;0.0161;-0.0048;1.6063
28.9097;8;0.0000;1.5708;0.1390;-0.0039;1.6075
28.9127;-5;0.0000;1.5708;0.1817;-0.0102;1.6071
28.9157;0;0.0000;1.5708;0.2030;-0.0137;1.6075
28.9188;-8;0.0000;1.5708;0.1389;-0.0209;1.6082
28.9239;15;0.0000;1.5708;0.0321;-0.0145;1.6064
28.9267;-16;0.0000;1.5708;-0.0214;-0.0229;1.6074
28.9297;0;0.0000;1.5708;-0.0294;-0.0232;1.6055
28.9327;2;0.0000;1.5708;-0.0147;-0.0222;1.6062
28.9357;4;0.0000;1.5708;-0.0447;-0.0202;1.6053
28.9387;4;0.0000;1.5708;-0.0411;-0.0179;1.6043
28.9417;11;0.0000;1.5708;-0.0018;-0.0129;1.6048
28.9447;13;0.0000;1.5708;0.0365;-0.0078;1.6037
28.9478;2;0.0000;1.5708;0.1118;-0.0094;1.6040
28.9527;1;0.0000;1.5708;0.2990;-0.0140;1.6039
28.9557;-8;0.0000;1.5708;0.2617;-0.0229;1.6020
28.9587;-3;0.0000;1.5708;0.2243;-0.0285;1.6037
28.9617;-10;0.0000;1.5708;0.1496;-0.0364;1.6022
28.9647;-12;0.0000;1.5708;0.0561;-0.0434;1.6013
28.9677;-3;0.0000;1.5708;-0.0281;-0.0451;1.6010
28.9707;-1;0.0000;1.5708;-0.1075;-0.0441;1.6002
28.9737;3;0.0000;1.5708;-0.1286;-0.0409;1.6000
28.9778;2;0.0000;1.5708;-0.1204;-0.0383;1.5997
28.9815;11;0.0000;1.5708;-0.0602;-0.0321;1.6000
28.9841;19;0.0000;1.5708;-0.0301;-0.0229;1.5978
28.9868;-3;0.0000;1.5708;0.0037;-0.0254;1.5987
28.9897;-3;0.0000;1.5708;0.0953;-0.0289;1.5992
28.9927;13;0.0000;1.5708;0.1412;-0.0249;1.5984
28.9957;19;0.0000;1.5708;0.1267;-0.0180;1.5983
28.9987;-4;0.0000;1.5708;0.1195;-0.0226;1.5974
29.0017;-6;0.0000;1.5708;0.1345;-0.0284;1.5956
29.0057;-6;0.0000;1.5708;0.1234;-0.0339;1.5933
29.0097;-3;0.0000;1.5708;0.0056;-0.0359;1.5909
29.0127;0;0.0000;1.5708;-0.0720;-0.0347;1.5904
29.0157;-1;0.0000;1.5708;-0.1295;-0.0340;1.5886
29.0187;11;0.0000;1.5708;-0.1209;-0.0272;1.5868
29.0217;14;0.0000;1.5708;-0.0978;-0.0193;1.5846
29.0247;12;0.0000;1.5708;0.0072;-0.0142;1.5823
29.0277;6;0.0000;1.5708;0.0971;-0.0133;1.5811
29.0307;9;0.0000;1.5708;0.1982;-0.0126;1.5789
29.0338;-3;0.0000;1.5708;0.2674;-0.0193;1.5772
29.0387;-2;0.0000;1.5708;0.3581;-0.0265;1.5776
29.0417;-8;0.0000;1.5708;0.2351;-0.0346;1.5772
29.0447;13;0.0000;1.5708;0.1924;-0.0312;1.5764
29.0477;-17;0.0000;1.5708;0.0962;-0.0414;1.5785
29.0507;-5;0.0000;1.5708;0.0481;-0.0449;1.5769
29.0537;2;0.0000;1.5708;0.0427;-0.0447;1.5773
29.0567;-10;0.0000;1.5708;0.0214;-0.0501;1.5761
29.0597;10;0.0000;1.5708;0.0107;-0.0451;1.5744
29.0627;6;0.0000;1.5708;0.0053;-0.0424;1.5749
29.0668;0;0.0000;1.5708;0.0401;-0.0431;1.5746
29.0707;11;0.0000;1.5708;0.1509;-0.0402;1.5742
29.0737;8;0.0000;1.5708;0.2251;-0.0397;1.5738
29.0767;5;0.0000;1.5708;0.2434;-0.0412;1.5730
29.0797;-6;0.0000;1.5708;0.2713;-0.0486;1.5727
29.0827;-10;0.0000;1.5708;0.2479;-0.0575;1.5715
29.0857;-9;0.0000;1.5708;0.1987;-0.0650;1.5715
29.0887;-12;0.0000;1.5708;0.0807;-0.0721;1.5696
29.0917;2;0.0000;1.5708;-0.0158;-0.0706;1.5690
29.0957;5;0.0000;1.5708;-0.1762;-0.0650;1.5691
29.1008;14;0.0000;1.5708;-0.1255;-0.0559;1.5683
29.1037;3;0.0000;1.5708;-0.0254;-0.0539;1.5680
29.1067;12;0.0000;1.5708;0.0808;-0.0490;1.5679
29.1097;3;0.0000;1.5708;0.1526;-0.0500;1.5681
29.1127;20;0.0000;1.5708;0.2072;-0.0437;1.5691
29.1157;-7;0.0000;1.5708;0.2345;-0.0512;1.5669
29.1187;4;0.0000;1.5708;0.2295;-0.0529;1.5688
29.1217;-8;0.0000;1.5708;0.1708;-0.0596;1.5696
29.1257;13;0.0000;1.5708;0.1415;-0.0551;1.5692
29.1294;2;0.0000;1.5708;0.0521;-0.0549;1.5708
29.1320;2;0.0000;1.5708;0.0073;-0.0539;1.5710
29.1347;-2;0.0000;1.5708;0.0037;-0.0551;1.5722
29.1377;-9;0.0000;1.5708;0.0205;-0.0602;1.5721
29.1407;-2;0.0000;1.5708;0.0290;-0.0619;1.5727
29.1437;8;0.0000;1.5708;0.0145;-0.0580;1.5718
29.1467;17;0.0000;1.5708;-0.0115;-0.0497;1.5721
29.1497;4;0.0000;1.5708;0.0317;-0.0483;1.5709
29.1538;8;0.0000;1.5708;0.2028;-0.0478;1.5713
29.1589;19;0.0000;1.5708;0.3071;-0.0434;1.5708
29.1617;-6;0.0000;1.5708;0.2844;-0.0510;1.5710
29.1647;-6;0.0000;1.5708;0.2544;-0.0582;1.5720
29.1677;-10;0.0000;1.5708;0.2020;-0.0663;1.5734
29.1707;-14;0.0000;1.5708;0.1010;-0.0746;1.5731
29.1737;-24;0.0000;1.5708;-0.0243;-0.0857;1.5744
29.1767;-3;0.0000;1.5708;-0.1056;-0.0852;1.5742
29.1797;9;0.0000;1.5708;-0.1463;-0.0781;1.5745
29.1837;2;0.0000;1.5708;-0.1479;-0.0743;1.5729
29.1877;12;0.0000;1.5708;0.0008;-0.0679;1.5720
29.1907;4;0.0000;1.5708;0.0752;-0.0670;1.5716
29.1937;4;0.0000;1.5708;0.1498;-0.0670;1.5722
29.1967;-3;0.0000;1.5708;0.1871;-0.0715;1.5719
29.1997;5;0.0000;1.5708;0.1871;-0.0716;1.5715
29.2027;-1;0.0000;1.5708;0.1122;-0.0740;1.5734
29.2057;-8;0.0000;1.5708;0.0935;-0.0792;1.5732
29.2087;-6;0.0000;1.5708;0.0842;-0.0832;1.5738
29.2127;-5;0.0000;1.5708;-0.0327;-0.0851;1.5735
29.2167;1;0.0000;1.5708;-0.1099;-0.0824;1.5738
29.2197;5;0.0000;1.5708;-0.1484;-0.0774;1.5737
29.2227;10;0.0000;1.5708;-0.1490;-0.0697;1.5727
29.2257;13;0.0000;1.5708;-0.0932;-0.0618;1.5735
29.2287;9;0.0000;1.5708;-0.0092;-0.0571;1.5723
29.2317;3;0.0000;1.5708;0.1076;-0.0571;1.5723
29.2347;16;0.0000;1.5708;0.2034;-0.0524;1.5726
29.2377;-6;0.0000;1.5708;0.2326;-0.0594;1.5721
29.2425;-1;0.0000;1.5708;0.2846;-0.0644;1.5745
29.2459;-8;0.0000;1.5708;0.1797;-0.0711;1.5749
29.2487;1;0.0000;1.5708;0.0711;-0.0712;1.5755
29.2517;2;0.0000;1.5708;-0.0018;-0.0698;1.5767
29.2547;3;0.0000;1.5708;-0.0570;-0.0674;1.5767
29.2577;-5;0.0000;1.5708;-0.0472;-0.0695;1.5774
29.2607;9;0.0000;1.5708;0.0138;-0.0651;1.5764
29.2637;5;0.0000;1.5708;0.0069;-0.0625;1.5754
29.2667;15;0.0000;1.5708;0.0409;-0.0559;1.5747
29.2697;3;0.0000;1.5708;0.1139;-0.0561;1.5726
29.2744;8;0.0000;1.5708;0.3001;-0.0567;1.5722
29.2779;-3;0.0000;1.5708;0.2996;-0.0631;1.5701
29.2807;-6;0.0000;1.5708;0.2620;-0.0704;1.5714
29.2837;-10;0.0000;1.5708;0.2245;-0.0790;1.5706
29.2867;-10;0.0000;1.5708;0.1497;-0.0861;1.5713
29.2897;0;0.0000;1.5708;0.0374;-0.0866;1.5712
29.2927;-7;0.0000;1.5708;-0.0748;-0.0889;1.5710
29.2957;7;0.0000;1.5708;-0.1122;-0.0833;1.5701
29.2987;3;0.0000;1.5708;-0.1122;-0.0795;1.5699
29.3034;6;0.0000;1.5708;-0.0187;-0.0759;1.5707
29.3069;2;0.0000;1.5708;0.0655;-0.0758;1.5703
29.3097;-1;0.0000;1.5708;0.1449;-0.0786;1.5716
29.3127;6;0.0000;1.5708;0.1847;-0.0781;1.5734
29.3157;-5;0.0000;1.5708;0.1858;-0.0835;1.5721
29.3187;0;0.0000;1.5708;0.2051;-0.0861;1.5737
29.3217;-10;0.0000;1.5708;0.1400;-0.0927;1.5743
29.3247;-4;0.0000;1.5708;0.0700;-0.0954;1.5737
29.3277;3;0.0000;1.5708;0.0350;-0.0936;1.5745
29.3324;-4;0.0000;1.5708;-0.0947;-0.0940;1.5741
29.3357;7;0.0000;1.5708;-0.0847;-0.0885;1.5747
29.3387;-12;0.0000;1.5708;-0.0424;-0.0934;1.5747
29.3417;12;0.0000;1.5708;-0.0025;-0.0868;1.5748
29.3447;4;0.0000;1.5708;0.0174;-0.0846;1.5746
29.3477;0;0.0000;1.5708;0.0461;-0.0848;1.5745
29.3507;7;0.0000;1.5708;0.0979;-0.0825;1.5751
29.3537;3;0.0000;1.5708;0.1237;-0.0824;1.5745
29.3567;10;0.0000;1.5708;0.1554;-0.0794;1.5742
29.3608;-5;0.0000;1.5708;0.2086;-0.0853;1.5743
29.3647;-11;0.0000;1.5708;0.2165;-0.0937;1.5746
29.3677;-11;0.0000;1.5708;0.1643;-0.1013;1.5741
29.3707;-11;0.0000;1.5708;0.0822;-0.1076;1.5739
29.3737;-11;0.0000;1.5708;-0.0337;-0.1119;1.5740
29.3767;-2;0.0000;1.5708;-0.1477;-0.1100;1.5735
29.3797;10;0.0000;1.5708;-0.1674;-0.1015;1.5733
29.3827;12;0.0000;1.5708;-0.1398;-0.0929;1.5725
29.3857;4;0.0000;1.5708;-0.0699;-0.0895;1.5724
29.3905;4;0.0000;1.5708;0.1146;-0.0885;1.5740
29.3939;5;0.0000;1.5708;0.1882;-0.0884;1.5756
29.3967;-10;0.0000;1.5708;0.1876;-0.0959;1.5735
